f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,target
-0.4206448,1.3101714,-1.6986394,-2.568149,-0.9749325,-1.7022364,1.7626503,-0.4157893,1.5816622,-0.48594484,-0.1189737,0.82211566,-0.124202624,1.2792715,2.1192336,1.071875,1.6172593,-1.2709601,-0.35409197,1.7212027,-1.4814802,-0.0902912,0.5504193,0.07589483,1.041078,-0.84926575,-1.2947583,-2.224874,-0.37493005,-1.5086076,0
-0.95918626,0.7693131,-1.0631112,-1.7939012,-0.3323778,-1.3297346,1.4659233,0.54315865,0.11716823,-1.3726559,-0.7167575,1.2107368,-0.87580585,1.9102517,1.3063449,0.3780839,2.848552,-1.7454245,-0.27694532,-0.3208027,-1.5659428,-0.27986753,0.52733415,-0.009885073,1.0714992,1.9960667,-1.8182328,-2.8933313,-0.39763665,-1.0443057,0
-1.6095191,-0.043907076,-0.58451295,-0.8240994,-0.47435555,0.5568678,2.4100337,-1.0477195,0.49931246,-1.1132716,1.0240848,-0.5087173,-0.87520504,0.3889321,1.1748769,0.45882204,-0.63574904,-0.2392166,-0.7049112,1.2824793,-1.3219032,-0.8719283,1.187375,-0.4598761,0.13147086,-0.2739519,-1.4072493,0.484861,-0.0009351969,-1.8851124,0
-1.1587318,0.697549,0.01113677,-0.456788,-0.88226324,-0.11693242,1.6488612,-0.37229028,0.74310374,-2.2041936,-2.2650087,1.290661,-1.5121248,0.7019273,0.96846277,1.073704,2.3657148,-1.0360833,-0.6488727,-0.7050873,-1.0862867,-2.391597,0.6220021,-1.9874052,-1.2330898,1.8401365,-1.0127726,-0.29936144,-0.2592649,0.08205603,0
-1.0047026,-0.34120572,-0.91707635,-1.7912964,-0.9512709,-1.906003,0.42327228,-1.1561743,1.3746668,-1.2090713,-1.2888415,1.3419174,0.2062891,2.5578876,1.3033711,1.4602671,0.9923062,-0.45802018,0.019697286,0.24152532,-1.17699,-1.5598967,0.7397342,0.5188173,1.4581311,-1.5212862,-1.2731371,-1.1509433,-1.5480367,-0.54909873,0
-0.77822685,0.82302094,0.047047853,-0.74630606,-1.1515465,-1.2583282,1.4179978,0.3863935,0.91428787,-0.7990025,-3.3012605,0.41354972,-2.3001747,0.59787774,1.4693995,0.24612984,2.4666014,-0.57474554,-0.014040299,-1.5273395,-1.0308372,-0.34860617,0.8593295,-0.10593438,0.7348285,1.7438155,-1.7008994,-2.701781,-0.4295981,0.48446983,0
-0.5060845,-0.36215255,0.54016113,0.071499765,-0.84903383,-2.0386455,0.37003487,0.40437907,0.41713947,-2.0900223,-2.1578028,0.021623373,-0.8162444,0.06363171,0.48923916,-1.472218,1.1106534,0.25282288,-1.1458101,-1.0448391,-2.2523139,0.26692045,1.8724934,-0.62428695,1.2206421,1.0581039,-0.8874677,-1.2332739,-2.2168283,0.19586223,0
-0.84911495,-1.7721589,-0.3979695,-0.36803707,-0.9568574,0.26194566,0.16525818,-0.05525884,0.9253747,0.013433404,-1.3223126,-0.9640484,-1.1764226,-0.6327572,0.39755365,0.3505065,0.73721236,-0.15467802,-0.6989083,0.12545219,-0.8257273,0.72520846,1.0493158,-0.105259925,1.3244836,-0.2810766,-0.731047,-0.82637215,-2.2553113,0.58844465,0
-1.4218934,0.45596555,-0.802673,-1.2036867,0.5630595,-1.3689836,1.7528005,-0.15625072,0.73859864,-2.6320348,-1.0799351,0.90701497,-1.9144944,0.16428304,1.9134513,-0.03373754,1.9442899,-0.38545257,-0.11790814,-1.4942541,-0.88327396,-0.3606109,0.54381347,-0.82638574,-0.43361688,2.000494,-1.9832666,-0.90007675,-0.69288766,0.40425134,0
0.34224275,0.18633655,-1.6380543,-0.8787168,-0.89930564,0.07704261,1.3920529,-0.69818705,0.27015108,-2.0228055,-1.273115,0.515008,0.2572844,1.0159343,3.3691962,-0.23106557,1.8029323,0.6839666,-1.1837758,-0.80726504,-0.29673994,-0.88540757,1.2299242,-0.659739,0.8080498,1.1852376,-0.31307206,-2.60852,-1.5162206,-0.3413601,0
-2.676795,-0.51549125,-0.08373144,0.5638585,-0.76603687,-2.8796222,1.5274354,0.103548974,0.9674125,-0.86216843,-1.9203835,0.47131956,-0.47266483,0.98471344,1.4681363,0.38474354,1.4650226,-0.66042745,-1.0739967,-1.2336159,-0.29944903,0.0051501393,1.0113178,-0.57333744,0.8831219,1.868358,-1.4101198,-0.6174276,-1.1510849,-0.4609608,0
-0.0484269,-0.1444236,-1.2005472,-1.2246704,0.10727379,-1.4368201,0.6393836,-0.8613277,0.53376836,-0.041527577,-0.9928383,0.7021259,-2.4768147,0.45284975,1.8371965,1.4950956,0.81256264,-0.41071832,-2.118388,-1.1148876,-1.5315071,0.16043466,1.2090678,-0.36426938,-0.47636938,1.076713,-1.757427,-1.5127041,-0.13316825,-0.48416114,0
-1.6744884,-0.31089345,-1.2328135,-0.47928947,-0.034290045,-2.6063738,0.4248437,-1.176451,0.56132156,-0.6123868,-2.6339517,1.0847975,-1.1452045,1.6036884,1.6097678,0.1670619,2.522641,-0.27213034,-0.6721,-2.1282656,-1.1606438,0.20495152,0.82883716,-0.2255956,1.3504723,1.3269302,-1.0193328,-2.5515044,-0.29525205,-0.040969312,0
-0.12995222,0.76369405,0.8690144,-2.447917,-1.8417923,-1.4738168,-0.4655423,1.2323823,0.3512292,-2.2646449,-2.108207,-0.004317254,-1.4066597,1.0418379,0.37762952,-0.48263255,0.8401187,-0.1420924,-0.02935151,-0.18726403,-1.7792103,0.18184423,1.269033,-1.8055885,1.2675748,1.8919386,-1.0806361,-1.0160257,-2.2940776,-0.050363123,0
-0.62306714,-0.7959658,-0.7465799,-1.9095026,-1.1895621,-0.91677034,-0.6879387,0.6418645,0.96484333,-1.2138305,-1.1776747,-0.08989245,-0.9973519,-0.21782234,0.056810394,0.21883771,0.45665622,-0.5758085,-0.8307743,-1.4722251,-0.006922677,-0.06734979,0.5991598,-1.1297256,0.5906995,-0.15075898,-0.03764423,0.633482,-2.6022646,-1.813192,0
-2.0827193,-0.0033924878,-0.41923815,-0.4031664,-0.4379592,-2.6470752,1.7148626,-1.1632208,0.89946556,-0.6124131,-2.2941403,0.89660764,-2.4078677,1.3452156,0.7546176,0.02333957,0.07980919,-2.548434,-1.6234076,-0.022962898,-2.4554348,0.1368438,-0.84656405,0.3557462,0.919592,0.89963126,-1.0264997,0.017198771,0.677356,0.7793092,0
-0.6061853,0.14201811,-0.9696641,-1.2826113,0.35283506,0.8870029,0.45088226,-0.30353093,1.4133945,-1.287354,-2.0571237,1.5729513,-1.8312118,1.1366447,0.759003,0.41298887,1.3677404,-0.22958231,-0.93074685,-0.47796154,-1.5685197,-1.3951595,1.0625851,-0.9595625,0.13600245,1.5106999,-1.8752105,-1.2368479,0.614732,0.18692571,0
-1.5693526,0.1798046,-0.6702901,-0.3118563,-0.43167955,-0.094412714,1.9571506,-1.3845401,1.3096662,-0.3394286,0.827147,0.6853951,-1.0895486,0.6809342,1.7094417,0.5137906,-0.3670281,-0.86700475,-0.65572053,1.6617514,-1.0170219,-0.70917106,0.52727723,-0.37301853,0.32372546,0.1848222,-0.18334928,0.3720757,-1.0752001,-0.34869742,0
-1.0751368,0.8450005,-0.55295235,-0.52990043,0.016524851,-1.2031579,1.8966739,0.4177853,0.96412265,-2.1634812,-1.4989653,0.36465132,-1.4179974,1.6002139,1.4387646,-1.2635788,0.7168264,-0.58607876,-0.5354649,-0.46730655,-1.3872037,-0.97253513,1.2930201,-0.54297954,-0.09065044,2.5946915,-2.3364198,-1.88679,-0.3517519,-0.49401563,0
-1.2905872,-0.4754324,-0.941682,-1.3550681,0.09730828,-1.3717512,2.475179,0.086188406,1.5852383,0.68458253,-0.7831773,0.7920705,-0.7560447,0.9560379,2.3433328,1.4181588,0.84786206,-1.0684501,-0.86412305,1.1584375,-2.3832123,-0.56656134,1.1362387,0.41493404,0.4711065,0.5647833,-0.93624544,-0.07857925,-0.020432562,-0.70535743,0
-0.65643525,1.1466978,-1.7196879,-2.1581316,-0.26740283,-1.0949439,0.50199485,1.1601954,1.5648849,-1.4547641,-2.4890723,0.74545085,-1.6256342,1.6190513,2.8131583,0.43769446,1.783987,-1.1278439,-0.32769683,0.37567392,-2.452542,0.3975194,1.2323921,-1.0580735,-0.15950441,1.2185985,-0.88711464,-0.26712272,-1.8077463,-1.0823351,0
-1.1708816,0.7141211,-0.10439828,-2.1852884,-0.20181033,-2.175959,1.057182,0.849569,0.026168853,-1.4672818,-2.6025085,0.16369721,-1.6296287,1.8472522,1.3589793,-0.3475502,1.6434066,-0.23966174,-0.7161953,-0.9788178,-2.3169117,-0.5834722,1.0862677,-1.5972013,-0.14979064,1.7721981,-0.87773967,-1.9428188,-2.08608,-0.6129927,0
-2.2557843,-0.22117226,-0.0951778,-0.4850528,-0.10478367,-1.2531875,0.3879703,0.36617,1.0696747,-0.16860124,-2.0201073,0.26931757,-3.8059015,0.12527907,0.75487643,0.7870655,1.1856306,-1.1156515,-0.5607391,-0.5430881,-3.497916,-1.2022476,-1.1355066,-0.41870695,-1.295686,0.8562261,-0.8604621,0.63797665,-0.72142434,-0.26515126,0
-1.2013683,1.0839077,-1.1777809,-3.3571358,0.27711517,-1.2881591,2.428181,0.28197956,1.817693,-1.0503783,-1.3168161,0.5434241,-2.2975256,1.777928,1.5065374,0.84771574,1.5850167,0.54070204,-1.1398715,0.01965803,-1.5393696,-1.6634629,2.0310173,0.42090374,0.37508744,1.3554384,-2.4816258,-0.3600863,-0.58706063,-0.86637986,0
0.4565131,0.1263093,0.09515932,-1.6940905,-0.7135844,-0.9398742,3.593842,-0.30075917,0.8481474,-0.53565055,-3.2505374,0.7825,-1.0003539,0.52475905,0.11625324,2.1845918,1.0885859,-1.1167359,0.6472056,-0.4246706,-2.2983155,-1.1114304,1.2049625,-0.9519204,0.6769098,2.563475,-0.72128993,-0.477316,1.1677792,-0.43028763,0
0.065089494,-0.36768967,-0.6017168,-1.8087027,-0.7057996,-1.3350351,1.99341,0.9945603,0.030757338,-1.2949998,-2.0879564,0.84620965,-0.5919986,0.6130079,1.5274055,-0.81164217,2.2404723,0.3691327,-0.4898669,0.32215545,-0.6680606,-1.1064118,1.7605457,-1.233663,0.93322974,1.6521709,-0.72878855,-1.5945773,-0.7649343,-0.77485096,0
-0.39080042,-0.30775476,-1.8895632,-1.1214707,1.4344194,-0.47742274,0.6596341,0.86784977,2.515518,-0.6161568,-1.0867362,2.2605622,-0.5504186,1.2721527,3.2858312,1.8610427,1.5360703,-1.5649183,-0.20610029,-1.2241886,-2.009416,0.06897402,-0.27544016,-0.28572088,0.8988245,0.51595473,-1.71282,-0.15620556,0.7660079,-0.45795548,0
-1.7948145,-0.75582755,-0.07485512,-0.35877073,-0.50276625,-1.9085815,0.8113029,-1.0572873,1.4504755,-1.7883843,-2.3793166,0.9780096,-0.5405256,0.5281007,1.1466384,1.0175536,1.4132261,-1.335829,0.7213481,-0.20439206,-1.1606932,-1.5055168,1.0095049,-0.572212,-0.69514525,1.7289617,-2.0185833,-1.824797,1.5670943,-1.6711036,0
0.053641986,0.61839116,-1.1193627,-2.5634284,-0.24023342,-0.80025756,0.6370642,0.5297489,0.75698054,-2.1048846,-2.3088565,0.8627645,-1.8579637,2.0545888,1.4846168,0.74339044,2.084799,-1.0551898,0.073978074,-1.8537419,-0.7219936,-0.64569175,1.1266288,-0.6368842,0.43022013,1.2418483,-1.5744548,-1.2863936,-1.3659855,-0.65823716,0
-1.8754995,-0.09047982,-1.33934,-2.0425029,-1.1355128,-1.0530093,-0.4823828,0.677841,1.6474916,-1.2462311,-3.2685416,0.54641974,-1.3427987,2.5313687,1.1049223,0.49350145,1.460604,-0.87768567,-0.20583948,0.117462784,-1.4520625,-0.24899533,0.041426837,-0.5098986,0.42526078,-0.3845214,-1.9131644,-1.3440684,-1.4041628,0.047558427,0
-2.2268164,-0.63042456,-1.2120359,1.2510978,-0.7311423,-1.6312065,0.6998179,-0.5919311,0.4584788,0.5987335,0.15289955,-0.44225726,-1.139981,0.98282444,1.5478388,0.8559278,0.4442553,-1.5776334,-0.97140354,0.99761295,-2.444736,0.5682439,0.2940962,-0.49235576,0.5601772,0.14166886,-0.72434705,-0.22563803,-1.0366049,-0.21677569,0
-0.6382722,-0.81316483,-0.995958,-1.0015174,0.04100883,0.5175614,0.5097695,-0.08861089,1.4220296,-0.8739213,-1.0876174,-0.05472365,-1.0537271,0.70278525,1.6036884,0.48603424,-0.5958086,-0.0989666,-0.74998736,0.24208108,-1.0383083,-0.43105817,1.3605926,-0.21191448,0.45534036,-0.14235663,-1.1914554,-1.5986744,-0.6120134,0.20450231,0
-2.557189,0.47480372,-1.2159725,-0.9821092,-0.9866318,-2.0169852,2.3431818,-0.90134805,1.4440014,0.9499938,-1.7939298,1.3467282,-2.783493,1.2836953,3.006825,1.9329958,1.8760991,-0.3526479,0.0813911,-0.55630785,-0.5993095,-0.3408283,0.73135126,-0.13421991,0.8252901,0.1777134,0.1960974,-0.9065629,-0.15108585,0.15282342,0
-1.5143409,-0.102008015,-1.6909688,-0.91480297,-0.8938843,-1.409974,0.25378805,-2.251255,1.141516,-1.1334758,-0.8294602,0.7356269,-1.5006437,0.3679675,2.3791254,0.5326774,1.8886361,0.093238056,-0.722183,-0.45169473,-4.4011784,-0.17469445,0.9443289,1.8902985,0.47504205,-0.63750416,-0.9654195,-1.1551576,-1.4517057,-0.88379246,0
1.2158527,-0.08474079,-2.8962464,-0.7186816,1.7782984,-0.788991,1.6873893,1.2181442,2.64838,-0.8243516,-0.81447506,-0.2249707,-0.8330002,-1.1635191,1.3649838,1.435256,0.3552255,-2.6415002,0.4222462,-1.8020595,-2.0698307,0.51372284,0.1380206,-0.026966333,-0.06373173,-0.0045114774,-1.1102134,-1.1149979,-1.084182,-0.096058205,0
-0.49874523,-0.0043713152,-2.2568374,-1.5383703,2.1438437,-0.4991711,1.8555199,0.44552064,1.766513,-1.7784027,0.23530284,1.2005619,-1.3158908,0.44827598,1.1556267,2.084979,1.258548,-2.0705724,-0.4920824,0.88147986,-2.3475738,-0.17079383,0.24785727,0.77796555,1.2949847,-1.2458302,-1.5086765,-0.45204377,0.7174015,-1.2494515,0
-1.8382908,0.9979726,-1.1912664,-1.5189079,-0.9229736,0.013161093,0.37394083,-0.33653963,1.2066447,0.7088942,-1.9290158,1.59864,-2.0728967,0.8325262,0.7736089,2.0135036,3.2771854,-0.93476063,1.3109491,-0.39336115,-2.3705359,-1.6502941,1.140455,-1.0704967,-0.5719987,0.7049173,-0.14072463,-0.82333577,-0.95599186,-1.5089152,0
-1.3490039,1.7202361,-1.1999292,-1.1900958,-0.19788478,-1.5925496,0.14323688,0.26336938,2.5296564,-0.5912421,-1.3628279,0.7686893,-2.7139907,2.3503103,3.1580844,1.4311086,0.3609962,-1.4391246,-0.709956,-0.5642053,-2.5362518,-0.5838766,-0.14783433,0.388008,0.46268296,-0.8367588,-2.3101718,-0.38017005,-1.3264873,-0.41861117,0
-2.0599258,1.0935355,-0.30549917,-1.2641659,0.46180546,-3.1884973,2.6072328,-0.8188775,1.0611534,-1.2918788,-0.80164206,0.6437,-0.39413428,-0.5625018,1.1823174,1.6586293,1.2715273,-1.8249536,-0.33789438,1.4927976,-1.5678148,-0.7464824,1.4298617,0.34151745,0.5822307,0.4415061,-1.0893934,-1.7314365,-0.019568145,-1.6353775,0
-2.0535898,1.001183,-1.779895,-2.3730068,0.09476724,-0.041980773,2.6211803,0.96500796,0.77210677,-3.710511,-1.2479918,-0.14165846,-0.79157245,1.1137859,1.3424549,-0.35239637,0.10547632,-0.14811167,-0.5676031,1.9239107,-1.3580709,-0.99866074,1.9828017,0.27892447,-0.51194584,0.11028686,-3.2008617,-0.69172764,-0.5817022,-2.6979723,0
-0.7764526,0.10386428,-1.0158248,-0.67293024,0.055419654,-1.7237148,1.2540132,1.3465788,1.1521848,-2.8901103,-3.2023404,-1.0016022,-1.4416647,2.6693673,2.8489428,-0.2874272,0.7882423,-0.36182433,-0.43834442,-1.4306709,-0.6576156,0.47084194,1.7464653,-2.034634,0.02375573,-0.03838311,-1.0919472,-0.7594023,-0.39989403,-1.2232842,0
0.40347102,0.20430204,-0.40985453,-2.0383158,0.65586144,-1.1110206,2.1342654,-0.25073776,2.1155806,-1.9084892,-2.296884,0.7557962,0.050730422,1.1960113,0.061937332,0.18996951,1.7895064,-0.5918757,0.23554307,0.3897368,-1.365216,-1.3406646,1.5635093,-1.0534704,0.5537535,1.540489,-1.189409,-2.1627033,-1.7038276,-1.0767324,0
0.4307225,-0.86705923,-3.0247467,-0.6943277,-0.11519347,0.18035159,1.2092392,-0.6968652,0.7976223,-0.6363859,-0.66655344,0.59301674,0.14206506,0.12212026,0.8856815,-0.63836217,2.4583478,-1.3225945,0.0731029,-0.43322486,-2.88182,0.8089716,0.1044296,-0.045111656,0.6069106,-0.09332657,-0.24835178,-1.7749299,0.7510891,-3.66814,0
-1.0084163,0.8339534,-0.60013306,-2.3040295,-0.28468052,-1.7462075,1.4899827,-0.6079275,1.211638,-2.1606073,-0.9280882,1.2518514,-0.6016957,1.4249091,1.9329896,3.0377579,1.1224508,-1.1328928,-0.9770805,-0.25573182,-1.4996555,-1.6323667,0.97578907,0.9777254,0.16666585,-0.18618685,-1.880154,-1.6067533,-0.77249694,-1.1135513,0
-1.6525053,-0.5663845,0.35320327,-2.1217396,-0.52144027,-1.4715619,0.88731587,0.13354683,0.8221456,-1.2587321,-1.0092123,1.1652223,-0.96114326,0.515236,0.50078887,-0.16654134,0.38286978,-1.2971404,-0.80497247,1.7518088,-2.4667873,-0.23459488,-0.1853042,1.7396938,0.1692746,-2.191818,-1.7977984,-1.1950226,-3.849479,-1.8147281,0
-1.9300501,0.24354658,-1.6382917,-1.628085,-0.39142454,-1.5341995,-0.5361434,-0.95360994,1.7766932,-0.026739754,-0.30844265,2.2382612,-1.8184769,0.402717,2.334789,0.70994127,2.0344954,-0.3699906,-1.2143854,-0.44703832,-1.6013185,-0.7571573,0.63898087,0.93540454,0.14362615,-0.1906892,-2.1243646,-1.2376331,-0.48030865,-2.4948897,0
-1.2200772,-0.4480091,-2.0067015,0.22551244,0.30884057,0.48964372,2.459595,-1.2748196,1.1776005,-1.0874503,0.8239845,-0.53943586,-1.145697,-0.18046144,1.1822889,-0.59444296,-0.62004226,-1.2544441,-0.58531517,2.1477392,-1.4470086,0.026247859,0.8252506,-0.9065088,-0.3806268,-1.1614121,-0.5107333,1.0789058,-0.7876965,-1.468861,0
-0.7333707,-0.7697196,-1.271379,-0.5447128,-0.7672026,-0.2990345,1.4398521,0.07040262,1.4357774,-0.30252424,-0.41756523,0.096322805,0.79058623,1.4193956,1.5554497,1.4702718,1.1274881,-1.4297109,-1.3668816,-2.1632195,-0.5371622,-0.13127166,0.5911384,-0.036162615,0.1442163,-0.40725324,-0.9276696,-0.08312526,0.20787096,-1.1526495,0
-1.0016208,-1.2195148,-0.5813775,-2.280736,-0.7603673,0.86790484,1.1667364,-1.303072,1.502979,-1.93992,0.06320766,0.41124848,-1.4009366,0.68107855,1.2616442,1.0601637,1.1713216,0.45208013,-0.1550358,-0.2231721,-1.2557727,-0.89348876,-0.38700086,-0.3116852,-0.031015158,0.028271375,-1.7886908,-1.2449446,0.17034101,-0.34040225,0
-1.8176147,-1.5718929,-0.8406818,-0.70635337,0.07966751,0.3795415,0.6488472,-1.6412964,0.94686174,0.24250576,1.9781193,-0.07182056,-1.0034581,2.5060573,2.0538821,0.7392812,-0.06587969,-1.4293189,-0.97626597,-0.5263861,-0.13184498,-0.32485935,-0.5838266,-0.10935116,0.46955842,-1.3225896,-0.51589495,1.0109024,0.8419645,0.0580436,0
-2.6394792,-1.3847182,-1.063516,-0.3715838,0.67881525,0.31275603,-0.019666284,-1.4893789,1.7708055,0.32983074,1.0352494,-0.38725677,-1.3667696,1.8330187,1.1679116,0.5715494,0.53519636,-1.3787543,-0.63717264,-0.3580458,-1.334134,0.24940073,0.2647318,0.26570112,-0.008528769,0.660089,-1.8343536,0.2635784,-0.19963956,0.29908705,0
-0.7392518,-2.3978837,-1.8814757,-1.3224068,0.34261352,-1.4864495,1.9201888,-0.04111345,0.95948374,-1.6714032,0.3940395,-0.14288509,-1.3893707,0.08292258,0.6849662,0.6655712,-0.43824416,-1.6119101,-1.6255823,1.1280124,0.71801895,-0.83153343,0.45759055,0.4881171,0.47029492,-2.7729332,-0.36879516,0.58357227,0.047811985,-0.80796033,0
-2.7281759,-1.6116228,-1.1562238,0.65444934,1.5902174,0.120339096,1.1562489,-1.4441214,1.8601189,0.57550555,1.2196665,-0.48241135,-0.6916106,2.1488838,1.1782227,1.2048745,0.89539176,-3.2718008,-0.36755428,0.2853733,-0.105257764,-0.10251081,-1.4924608,-0.35847262,0.4641613,-1.3074173,-0.29301834,-0.67763805,-0.48437637,0.8818371,0
-1.8696344,0.27929607,-0.442684,-0.798386,-0.6613704,0.31052965,0.7727529,-0.56292945,2.148684,0.041611813,0.12900607,1.6304783,-0.06229964,1.7328156,1.6419591,1.875829,0.40835756,-1.6999049,-0.79344314,0.41790387,-0.29321438,-1.7951131,-1.8510983,-0.1396262,0.0057222843,-0.6867643,-1.8832453,1.588227,-0.26511008,-1.2639586,0
-2.0994005,-0.063813776,-1.2982833,0.9809481,-0.37588197,1.360095,0.13083774,0.22319299,1.3623638,-0.26481086,0.6693306,-0.44186273,-0.6997683,0.9829786,0.7566257,1.1099026,-0.27847838,-0.8015246,-0.8639913,-0.21492937,-0.3505997,-0.5369035,-0.24896777,-0.40727526,1.7444608,-1.6049306,-0.15657124,0.7138183,-0.4879943,-0.19234172,0
-1.5455848,-0.1241692,-2.8399756,-0.92612237,-1.4048407,0.2828885,1.6608319,-0.98893327,0.40861124,-1.0941665,1.5992002,-0.850811,-0.12920232,1.958608,0.24955374,1.609169,-0.26866183,-2.5098069,-0.6268176,0.96021545,0.098125055,-0.24246988,0.29700005,0.2935623,0.5404574,0.44537973,-2.6773157,-0.59556997,0.7632742,1.4762825,0
-2.4451942,0.25101683,-2.3280518,-0.19801117,-0.05858347,0.41135573,1.5305855,-1.8458929,0.9469651,0.41863546,0.77336395,0.5022596,0.6186956,1.3177246,0.39773312,1.5550004,0.3077287,-2.3485036,-1.0294237,1.9702643,-1.2850382,0.17227525,0.04892382,-0.4147501,1.3050274,-1.59369,-0.7121686,-0.5315809,-0.19278681,-1.0323149,0
-1.1572214,-1.6681342,-0.5264261,-1.2331226,-0.44083387,-0.029583693,1.2619181,-1.0315682,1.3572444,0.22259054,-0.17508748,0.92776835,0.39589053,2.0575194,0.26233828,2.002868,0.29447937,-2.0448272,-1.3405578,0.9360596,0.38387966,-0.773096,-0.42292082,-1.1127249,-0.25735408,-1.7556697,-1.6722239,1.4663625,0.6909516,0.13453317,0
-2.191125,0.095727295,-1.6279986,-0.10595739,-0.29939517,0.46840474,1.1650298,-0.575631,0.21410115,0.7976752,1.635666,0.78645265,-1.2793376,0.5305253,1.1272521,-0.1270397,-0.36942813,-1.6777139,-0.16518128,1.5918475,0.460993,-0.6232148,1.5966035,0.8563303,1.2477597,-0.65594167,-2.739134,-0.018518329,0.048063397,0.9031428,0
-2.6599526,0.11442199,-0.21289985,0.60154104,0.16688463,1.499919,0.99227166,-0.6276403,0.05457197,-0.91212714,1.3690944,-1.3338268,-0.61126536,1.8464051,1.3275495,-0.21474734,-0.7097318,-0.494028,-1.5321966,0.56868637,0.113391,-1.9490342,0.02856052,-0.8792973,0.76583064,0.92067623,-0.750386,-0.5823034,0.27169573,-0.1772747,0
-2.1818635,-1.8951244,-0.84970593,-0.37125033,1.6166961,-0.4611824,1.2896366,-0.1728149,0.6581006,-0.5947731,2.3712323,0.32462576,-0.68218833,1.0394883,0.78783166,1.375993,-0.99916756,-1.7776766,-0.7640635,0.8059437,0.60559946,-1.82405,-0.32982254,-0.5379423,-0.6723063,-1.6841768,-0.28962258,-0.6501126,0.025531054,0.248294,0
-1.6219561,-1.8645104,-0.8278787,-1.8276109,-0.035139054,-0.13950744,0.9647157,-1.0976384,0.31253946,0.9517148,0.7871302,-0.6416402,0.03838624,1.9718846,1.3708267,1.2909153,0.8971817,-2.399293,-1.8130304,-0.24338582,0.3480128,0.15756196,0.2188201,1.117678,0.6969875,0.13280368,-1.2707756,0.5474316,-1.1565491,0.8468762,0
-2.2199118,0.43045303,-1.571374,-0.80458295,0.26388776,1.3332659,1.8577465,-1.6763649,0.6656216,-0.5083735,1.575218,0.4894339,-0.55371964,-0.42735186,0.3891333,0.37746605,-0.5878761,-2.130304,-0.81528395,2.265796,-0.30417994,-0.7009199,0.61062485,0.037401497,0.14448035,-1.106367,-2.420158,0.71648717,0.27591074,-0.39985642,0
-0.58295536,-0.14860031,-2.6309838,-1.017649,0.64712095,-0.96383786,2.7920413,0.6496595,-0.19811152,-1.5983104,-0.9740934,-0.6240499,-0.84442824,0.7600342,1.3281486,1.0287732,0.038270652,-0.3728026,-1.1368237,1.1729244,-0.009730682,-0.47201818,1.429678,-0.5702437,2.3037534,-0.49191308,-1.0937871,-1.2697314,1.0399984,-1.3353153,0
-0.6396505,-0.6058322,-1.4631824,-1.5100648,0.79508966,-1.0074161,2.1521332,-0.43981278,-1.0026428,-2.5574632,-0.93209946,0.4839822,-0.3253874,0.90064144,1.6288241,-1.2018709,0.056973606,-1.5917971,-0.94384843,1.3998786,-0.8489596,0.41641313,0.3195849,-0.7523742,1.156242,1.158214,-1.1622428,-1.3514466,0.30568367,-2.6001492,0
-0.6846058,-0.89575386,-1.0472342,-1.3409219,0.10765022,-0.7582427,1.2678001,-0.33236504,0.79937065,-1.6812667,-2.879821,0.9013028,-1.013835,1.6169416,1.6619426,0.7416009,0.22934872,-0.36665118,0.0052992925,0.20849201,-0.5167629,-1.1444552,-0.6427188,-1.5384512,-0.8428457,0.2663706,-2.505048,-0.7153467,0.6126559,-2.2168093,0
-1.2516303,0.18197325,-2.7266662,-1.4267457,-1.65623,-0.28812125,-0.4335731,1.2775943,1.3776346,-0.29686698,-1.9523351,-0.36363283,-1.4706497,0.75690246,1.4967248,1.2484546,1.6515951,-1.4604583,0.41448465,-2.6674137,-1.3893001,-0.71370107,0.30041248,-0.31234905,-1.0064485,1.5129292,-1.3520293,-0.96554077,-1.2876813,-1.208275,0
-1.96235,-1.222057,-1.1964959,-1.1975851,-0.646142,-1.9089589,0.4319117,-0.68982744,0.9668866,-1.4603683,-3.8543956,0.31084922,-1.1860181,1.8661267,1.7017735,0.9094168,1.4324913,0.19783485,-0.6073956,-1.1373391,-1.4892931,-0.0954206,0.21884243,0.10834867,0.18380171,0.2299195,0.28147367,-1.6080766,-1.0802727,-0.94310653,0
0.8765866,-1.8388677,-1.6433897,-1.170351,0.033064127,-1.6974542,0.77480173,-0.3682003,1.6220275,-1.1595123,-0.45204943,1.4486865,-0.27811605,0.19396478,1.7685372,-0.68928295,-0.63001615,0.4981668,-0.0069038495,-0.33360863,-1.1745064,0.14380097,0.53469336,-0.717527,0.9860834,0.3552401,-0.09314393,-2.2660303,1.3169031,-0.51808137,0
0.1005705,-1.2495013,-1.3036819,-0.69636947,-0.0075853467,0.050926775,1.4476771,0.40622342,1.8004206,-0.8318929,-1.0459929,0.65851253,-0.88449556,0.031563878,1.7121716,-0.2355044,0.10700336,0.4375645,-0.5217369,-0.48028505,-1.2831205,-0.5787938,1.015302,0.09865999,0.17371005,0.16699022,-0.68659186,-2.0189147,0.090675294,0.37565637,0
